Default,age,card_age,cashAmt_mean,cashAmt_non_null_months,cashCnt_mean,cashCnt_non_null_months,cashTotalAmt,cashTotalCnt,inCourt,isBlackList,isCrime,isDue,monthCardLargeAmt,noTransWeekPre,onlineTransAmt,onlineTransCnt,publicPayAmt,publicPayCnt,transAmt_mean,transAmt_non_null_months,transCnt_mean,transCnt_non_null_months,transTotalAmt,transTotalCnt,Default,maritalStatus_1,maritalStatus_2,maritalStatus_0,education_1,education_2,education_3,education_4,education_0,idVerify_0,idVerify_1,idVerify_2,threeVerify_1,threeVerify_2,threeVerify_0,Han_0,Han_1,netLength_1,netLength_2,netLength_3,netLength_4,netLength_0,sex_0,sex_1,sex_2,CityId_1,CityId_2,CityId_3,trans_total,total_withdraw,avg_per_withdraw,avg_per_online_spend,avg_per_public_spend,bad_record
0,26,55,4416.666667,6,1.5,6,26500,9,0,0,0,0,44230,0.71,8520,12,0,0,8871.111111,9,2,9,79840,18,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,17742.22222,6625,2944.444444,710,0,0
0,28,52,0,0,0,0,0,0,0,0,0,0,7660,0.71,5000,61,12610,32,6440,12,3.083333333,12,77320,36,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,19856.66667,0,0,81.967213,394.0625,0
0,53,53,4000,4,1.5,4,16000,6,1,0,0,1,7100,0.46,31670,39,13870,15,4221.25,8,5.625,8,33800,45,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,23744.53125,6000,2666.666667,812.051282,924.666667,2
0,35,20,833.3333333,3,1,3,2500,3,0,0,0,0,52730,0.65,113700,4,7000,1,15315,8,1.875,8,122540,15,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,28715.625,833.333333,833.333333,28425,7000,0
0,31,26,0,0,0,0,0,0,0,0,0,0,0,0.96,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0,31,44,0,0,0,0,0,0,0,0,0,0,40000,0.58,27610,8,50170,5,12940,10,2.8,10,129420,27,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,36232,0,0,3451.25,10034,0
0,31,35,0,0,0,0,0,0,0,0,0,0,70,0.9,-47820,24,0,0,23.33333333,3,0.333333333,3,70,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,7.777778,0,0,-1992.5,0,0
0,30,4,0,0,0,0,0,0,0,0,0,0,0,0.98,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,31,11,333.3333333,3,1,3,1000,3,0,0,0,0,0,0.52,-64940,45,-2890,8,0,8,0,8,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,333.333333,333.333333,-1443.111111,-361.25,0
0,32,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,36,79,2612.5,8,2.125,8,20900,17,0,0,0,0,19700,0.21,-3376840,225,-862170,75,4775.833333,12,2.333333333,12,57350,28,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,11143.61111,5551.5625,1229.411765,-15008.17778,-11495.6,0
0,46,6,0,0,0,0,0,0,0,0,0,0,16000,0.87,12520,12,120,1,4240,4,1.75,4,16960,7,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,7420,0,0,1043.333333,120,0
0,40,27,400,1,1,1,400,1,0,0,0,0,950,0.63,-1420,27,2490,6,316.6666667,9,1.444444444,9,2870,12,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,457.407407,400,400,-52.592593,415,0
0,46,35,0,0,0,0,0,0,0,0,0,0,14360,0.42,-30120,57,31260,12,5106.666667,12,2,12,61300,24,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,10213.33333,0,0,-528.421053,2605,0
0,26,14,200,1,1,1,200,1,0,0,0,0,0,0.98,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,200,200,0,0,0
0,47,22,1950,2,1.5,2,3900,3,0,0,0,0,6810,0.87,0,0,0,0,3154,5,1,5,15770,5,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,3154,2925,1300,0,0,0
0,52,3,0,0,0,0,0,0,0,0,0,0,390,0.96,0,3,0,0,195,2,0.5,2,390,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,97.5,0,0,0,0,0
0,38,9,4160,5,2,5,20800,10,0,0,0,0,2360,0.73,-2970,1,0,0,337.5,8,0.5,8,2700,4,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,168.75,8320,2080,-2970,0,0
0,32,3,0,0,0,0,0,0,0,0,0,0,1620,0.98,0,0,0,0,1620,1,1,1,1620,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1620,0,0,0,0,0
0,23,39,500,2,1.5,2,1000,3,0,0,0,0,29940,0.38,38210,120,34670,39,8570,10,8.6,10,85740,87,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,73702,750,333.333333,318.416667,888.974359,0
0,30,73,0,0,0,0,0,0,0,0,0,0,200,0.96,200,1,0,0,200,1,1,1,200,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,200,0,0,200,0,0
0,30,9,1000,1,1,1,1000,1,0,0,0,0,250,0.96,0,0,0,0,125,2,1,2,250,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,125,1000,1000,0,0,0
0,45,2,0,0,0,0,0,0,0,0,0,0,40000,0.96,0,0,0,0,40000,1,2,1,40000,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,80000,0,0,0,0,0
0,29,18,200,1,1,1,200,1,0,0,0,0,310,0.94,0,0,0,0,310,1,3,1,310,3,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,930,200,200,0,0,0
0,44,68,500,1,1,1,500,1,0,0,0,0,4840,0.87,-13860,9,-17710,7,1210,4,0.25,4,4840,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,302.5,500,500,-1540,-2530,0
0,51,81,850,4,1.5,4,3400,6,0,0,0,0,0,0.9,0,0,0,0,0,4,0,4,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1275,566.666667,0,0,0
0,24,12,790,10,3.5,10,7900,35,0,0,0,0,10610,0.38,9300,33,8780,7,2611.818182,11,5.454545455,11,28770,63,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,14246.28099,2765,225.714286,281.818182,1254.285714,0
0,47,14,0,0,0,0,0,0,0,0,0,0,1770,0.73,4870,9,1320,3,1232,5,3,5,6170,15,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,3696,0,0,541.111111,440,0
0,29,14,1800,9,2.777777778,9,16200,25,0,0,0,0,340,0.6,-2940,7,0,5,30.90909091,11,0.090909091,11,340,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,2.809917,5000,648,-420,0,0
0,32,22,1381.818182,11,2.090909091,11,15200,23,0,0,0,0,30260,0.38,54550,3,-97440,15,4545.833333,12,0.25,12,54550,3,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1136.458333,2889.256199,660.869565,18183.33333,-6496,0
0,33,30,0,0,0,0,0,0,0,0,0,0,380,0.98,380,1,0,0,380,1,1,1,380,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,380,0,0,380,0,0
0,28,72,4348.333333,6,2.833333333,6,26090,17,0,0,0,0,4380,0.5,6310,12,4790,10,1085.454545,11,2.454545455,11,11970,27,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,2664.29752,12320.27778,1534.705882,525.833333,479,0
0,28,6,0,0,0,0,0,0,0,0,0,0,210,0.94,0,1,0,1,105,2,1,2,210,2,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,105,0,0,0,0,0
0,23,35,0,0,0,0,0,0,0,0,0,0,6390,0.04,-388010,195,12240,9,3366.666667,12,5.416666667,12,40450,63,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,18236.11111,0,0,-1989.794872,1360,0
0,43,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
0,27,47,1237.5,8,2.125,8,9900,17,1,0,0,0,30920,0.35,16720,102,27220,18,4600.833333,12,7.583333333,12,55270,93,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,34889.65277,2629.6875,582.352941,163.921569,1512.222222,1
0,28,46,1072.727273,11,3.727272727,11,11800,41,0,0,0,0,29250,0.17,-352550,201,0,0,2676.666667,12,2.416666667,12,32130,30,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,6468.611113,3998.347108,287.804878,-1753.9801,0,0
0,33,75,0,0,0,0,0,0,0,0,0,0,250,0.98,0,0,0,0,250,1,1,1,250,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,250,0,0,0,0,0
0,58,33,0,0,0,0,0,0,1,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
0,24,23,671.4285714,7,1.428571429,7,4700,10,0,0,0,0,4490,0.52,-5110,30,410,8,796.3636364,11,3.454545455,11,8810,36,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2751.074381,959.183674,470,-170.333333,51.25,0
0,32,48,5075,4,2.5,4,20300,10,1,1,1,0,3210,0.54,-53480,30,7280,6,1173.333333,12,1.333333333,12,14110,15,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1564.444444,12687.5,2030,-1782.666667,1213.333333,3
0,24,12,2775,4,2.75,4,11100,11,0,0,0,0,400,0.87,0,0,0,0,160,5,0.8,5,800,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,128,7631.25,1009.090909,0,0,0
0,21,3,0,0,0,0,0,0,0,0,0,0,400,0.94,300,1,300,1,255,2,1.5,2,510,3,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,382.5,0,0,300,300,0
0,39,50,2225,4,2.25,4,8900,9,0,0,0,0,108410,0.33,236870,90,220850,39,22080,12,6.666666667,12,264990,81,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,147200,5006.25,988.888889,2631.888889,5662.820513,0
0,30,2,0,0,0,0,0,0,0,0,0,0,0,0.87,-227820,117,0,0,0,2,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,-1947.179487,0,0
0,46,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,44,2,40,1,1,1,40,1,0,0,0,0,100,0.94,0,1,0,1,50,2,0.5,2,100,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,25,40,40,0,0,0
0,28,9,100,3,1,3,300,3,1,0,0,0,3940,0.37,-107220,204,0,0,1372.222222,9,1.666666667,9,12380,15,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,2287.037037,100,100,-525.588235,0,1
0,41,20,300,1,1,1,300,1,0,0,0,0,3600,0.88,0,0,0,0,2255,4,1.25,4,9020,5,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,2818.75,300,300,0,0,0
0,35,79,14412.5,8,3.125,8,115300,25,0,0,0,0,33100,0.15,-1255230,177,-786850,93,9603.333333,12,1.5,12,115250,18,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,14405,45039.0625,4612,-7091.694915,-8460.752688,0
0,41,6,0,0,0,0,0,0,0,0,0,0,8920,0.83,-15620,15,5530,1,4160,3,2,3,12490,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,8320,0,0,-1041.333333,5530,0
0,39,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0,34,30,2500,3,1.333333333,3,7500,4,0,0,0,0,7340,0.56,-107010,12,21120,9,2697,10,2.8,10,27000,27,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,7551.6,3333.333332,1875,-8917.5,2346.666667,0
0,41,26,0,0,0,0,0,0,0,0,0,0,2760,0.96,2760,1,0,0,1380,2,1,2,2760,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1380,0,0,2760,0,0
0,56,3,0,0,0,0,0,0,1,0,0,1,2000,0.98,2000,1,0,0,2000,1,1,1,2000,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,2000,0,0,2000,0,2
0,47,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
0,33,22,0,0,0,0,0,0,0,0,0,0,2750,0.87,-7700,15,3050,4,1360,3,1.666666667,3,4080,5,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,2266.666667,0,0,-513.333333,762.5,0
0,37,37,200,1,1,1,200,1,0,0,0,0,20200,0.63,-36820,18,-14820,6,2715,8,1.125,8,21730,9,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,3054.375,200,200,-2045.555556,-2470,0
0,35,83,0,0,0,0,0,0,0,0,0,0,38250,0.02,86800,342,101830,144,16379.16667,12,14.66666667,12,196600,180,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,240227.7779,0,0,253.80117,707.152778,0
0,33,23,500,1,1,1,500,1,0,0,0,0,0,0.56,-113700,39,0,0,0,11,0,11,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,500,500,-2915.384615,0,0
0,44,47,6500,1,3,1,6500,3,0,0,0,0,742610,0.5,2158780,186,5710,9,216387,10,17.9,10,2163900,183,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,3873327.3,19500,2166.666667,11606.34409,634.444444,0
0,28,12,500,1,1,1,500,1,0,0,0,0,2040,0.9,1280,4,160,2,882,5,0.6,5,4420,3,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,529.2,500,500,320,80,0
0,33,44,0,0,0,0,0,0,0,0,0,0,2500,0.85,2820,9,0,0,470,6,1.666666667,6,2830,10,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,783.333333,0,0,313.333333,0,0
0,31,2,0,0,0,0,0,0,0,0,0,1,0,0.98,0,0,0,1,0,1,2,1,0,2,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
0,30,36,0,0,0,0,0,0,0,0,0,0,50,0.9,-2550,3,0,0,16.66666667,3,0.333333333,3,50,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,5.555556,0,0,-850,0,0
0,33,27,0,0,0,0,0,0,0,0,0,1,0,0.98,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
0,26,0,0,0,0,0,0,0,0,0,0,0,92200,0.12,131600,620,123100,190,27700,12,24.91666667,12,332800,340,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,690191.6668,0,0,212.258065,647.894737,0
0,35,85,5000,4,1.75,4,20000,7,1,1,0,1,110490,0,-990660,426,80030,57,55609.16667,12,14.91666667,12,667360,189,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,829503.403,8750,2857.142857,-2325.492958,1404.035088,3
0,29,10,0,0,0,0,0,0,0,0,0,0,6790,0.5,10950,30,13030,12,2613.333333,9,2.111111111,9,23550,18,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,5517.037036,0,0,365,1085.833333,0
0,24,17,0,0,0,0,0,0,0,0,0,0,380,0.88,-930,3,0,0,100,4,1.25,4,410,5,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,125,0,0,-310,0,0
0,27,14,1000,1,1,1,1000,1,0,0,0,0,690,0.69,5170,18,2930,10,466.3636364,11,1.545454545,11,5170,15,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,720.743801,1000,1000,287.222222,293,0
0,36,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0,33,38,0,0,0,0,0,0,0,0,0,0,672240,0.23,1028100,84,1792500,42,197894.1667,12,4.333333333,12,2374740,51,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,857541.389,0,0,12239.28571,42678.57143,0
0,52,2,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,24,12,1733.333333,9,3.444444444,9,15600,31,0,0,0,0,10000,0.42,-201890,93,0,0,833.3333333,12,0.083333333,12,10000,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,69.444444,5970.370368,503.225806,-2170.860215,0,0
0,29,2,300,1,1,1,300,1,0,0,0,0,0,0.98,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,300,300,0,0,0
0,33,19,300,2,1.5,2,600,3,0,0,0,0,140,0.88,-1090,2,0,0,28,5,0.2,5,140,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,5.6,450,200,-545,0,0
0,40,0,0,0,0,0,0,0,0,0,0,0,8600,0.56,-8000,50,9600,30,2987.5,8,3.75,8,24200,30,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,11203.125,0,0,-160,320,0
0,23,32,384.2857143,7,4.142857143,7,2690,29,0,0,0,0,13700,0.31,12870,66,8160,12,4351.818182,11,7.363636364,11,47930,84,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,32045.20661,1592.040816,92.758621,195,680,0
0,24,8,0,0,0,0,0,0,0,0,0,0,260,0.88,1340,5,260,1,228.3333333,6,1,6,1410,6,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,228.333333,0,0,268,260,0
0,53,10,0,0,0,0,0,0,0,0,0,0,9650,0.4,-702550,201,14150,3,1572.222222,9,0.333333333,9,14150,3,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,524.074073,0,0,-3495.273632,4716.666667,0
0,31,25,2200,1,2,1,2200,2,0,0,0,0,170,0.88,0,5,0,2,63.33333333,3,1.333333333,3,190,4,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,84.444444,4400,1100,0,0,0
0,36,11,0,0,0,0,0,0,0,0,0,0,20,0.96,20,1,20,1,10,2,0.5,2,20,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,5,0,0,20,20,0
0,30,11,200,1,1,1,200,1,0,0,0,0,9780,0.54,18150,42,23990,24,3211.111111,9,3.666666667,9,28920,33,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,11774.07408,200,200,432.142857,999.583333,0
0,29,12,1766.666667,9,3.444444444,9,15900,31,0,0,0,0,28460,0.21,-174760,174,77050,30,11227.27273,11,5.454545455,11,123550,60,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,61239.66944,6085.185186,512.903226,-1004.367816,2568.333333,0
0,31,41,0,0,0,0,0,0,0,0,0,0,6070,0.96,-91920,4,0,0,3035,2,0.5,2,6070,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1517.5,0,0,-22980,0,0
0,35,41,0,0,0,0,0,0,0,0,0,0,0,0.98,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,32,13,1233.333333,3,1.333333333,3,3700,4,0,0,0,0,9710,0.87,0,0,0,0,2872,5,1,5,14370,5,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,2872,1644.444444,925,0,0,0
0,32,28,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0,40,5,0,0,0,0,0,0,0,0,0,1,1100,0.98,0,0,0,0,1100,1,1,1,1100,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1100,0,0,0,0,1
0,36,79,7962.5,8,2.5,8,63700,20,0,0,0,0,203810,0.46,0,1,220,2,69376.66667,12,6,12,832560,74,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,416260,19906.25,3185,0,110,0
0,39,18,1611.111111,9,1.222222222,9,14500,11,0,0,0,0,91200,0.65,-990,2,0,0,11461,10,0.9,10,114620,9,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,10314.9,1969.135802,1318.181818,-495,0,0
0,28,34,1080,5,1.4,5,5400,7,0,0,0,0,37430,0.63,-16800,12,0,2,4220,9,0.777777778,9,38000,7,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,3282.222223,1512,771.428571,-1400,0,0
0,37,28,0,0,0,0,0,0,0,0,0,0,190,0.87,-16940,9,0,6,47.5,4,0.25,4,190,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,11.875,0,0,-1882.222222,0,0
0,27,7,850,4,1.75,4,3400,7,0,0,0,0,10700,0.67,2880,30,0,0,4661.666667,6,8.666666667,6,27990,51,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,40401.11112,1487.5,485.714286,96,0,0
0,30,48,0,0,0,0,0,0,0,0,0,0,7200,0.9,-37360,6,-8690,3,1478,5,0.6,5,7400,3,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,886.8,0,0,-6226.666667,-2896.666667,0
0,34,40,500,1,1,1,500,1,0,0,0,1,0,0.98,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,500,500,0,0,1
0,44,25,4560,1,1,1,4560,1,0,0,0,0,1100,0.83,-28460,10,20,1,186.6666667,6,0.5,6,1120,3,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,93.333333,4560,4560,-2846,20,0
0,28,16,1000,1,4,1,1000,4,0,0,0,0,0,0.98,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,4000,250,0,0,0
0,30,4,8466.666667,3,3.666666667,3,25400,11,0,0,0,0,29780,0.77,1960,60,18890,18,14176.66667,3,12.66666667,3,42540,39,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,179571.1112,31044.44445,2309.090909,32.666667,1049.444444,0
0,27,3,0,0,0,0,0,0,0,1,0,0,400,0.96,800,2,0,0,400,2,1,2,800,2,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,400,0,0,400,0,1
